entity_text,gold_id,ols_exact,ols_top
methanol,CHEBI:17790,CHEBI:17790,CHEBI:17790
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
Triton-X 100,CHEBI:9750,,
acidic,CHEBI:37527,,CHEBI:194148
reagents,CHEBI:33893,,CHEBI:67126
hematoxylin,CHEBI:51686,,CHEBI:51686
SDS,CHEBI:8984,,CHEBI:8984
SDS,CHEBI:8984,,CHEBI:8984
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
Tween-20,CHEBI:53424,,CHEBI:53424
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
Tween-20,CHEBI:53424,,CHEBI:53424
SDS,CHEBI:8984,,CHEBI:8984
formic acid,CHEBI:30751,CHEBI:30751,CHEBI:30751
FA,CHEBI:30751,,CHEBI:83157
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
SDS,CHEBI:8984,,CHEBI:8984
FA,CHEBI:30751,,CHEBI:83157
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
dox,CHEBI:50845,,CHEBI:184307
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
chow,CHEBI:33290,,
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
SDS,CHEBI:8984,,CHEBI:8984
FA,CHEBI:30751,,CHEBI:83157
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
chow,CHEBI:33290,,
dox,CHEBI:50845,,CHEBI:184307
antibiotic,CHEBI:33282,,CHEBI:140190
dox,CHEBI:50845,,CHEBI:184307
SDS,CHEBI:8984,,CHEBI:8984
dox,CHEBI:50845,,CHEBI:184307
FA,CHEBI:30751,,CHEBI:83157
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
Amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
inhibitors,CHEBI:35222,,CHEBI:62434
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
amyloid,CHEBI:60425,,CHEBI:64645
chow,CHEBI:33290,,
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
dox,CHEBI:50845,,CHEBI:184307
chow,CHEBI:33290,,
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
SDS,CHEBI:8984,,CHEBI:8984
FA,CHEBI:30751,,CHEBI:83157
amyloid,CHEBI:60425,,CHEBI:64645
SDS,CHEBI:8984,,CHEBI:8984
FA,CHEBI:30751,,CHEBI:83157
SDS,CHEBI:8984,,CHEBI:8984
FA,CHEBI:30751,,CHEBI:83157
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
Amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
inhibitors,CHEBI:35222,,CHEBI:62434
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
pharmaceutical,CHEBI:52217,CHEBI:52217,CHEBI:52217
inhibitors,CHEBI:35222,,CHEBI:62434
compounds,CHEBI:36357,,CHEBI:139359
inhibitors,CHEBI:35222,,CHEBI:62434
pharmaceutical agents,CHEBI:52217,,CHEBI:50926
compounds,CHEBI:36357,,CHEBI:139359
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
anti-inflammatory drugs,CHEBI:35472,,CHEBI:35475
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
anti-inflammatory drugs,CHEBI:35472,,CHEBI:35475
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
Dox,CHEBI:50845,,CHEBI:184307
minocycline,CHEBI:50694,CHEBI:50694,CHEBI:50694
anti-inflammatory drug,CHEBI:35472,CHEBI:35472,CHEBI:35472
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
dox,CHEBI:50845,,CHEBI:184307
anti-inflammatories,CHEBI:67079,,CHEBI:35475
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
lipopolysaccharide,CHEBI:16412,CHEBI:16412,CHEBI:16412
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
inhibitors,CHEBI:35222,,CHEBI:62434
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
inhibitors,CHEBI:35222,,CHEBI:62434
amyloid,CHEBI:60425,,CHEBI:64645
Dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
Amyloid,CHEBI:60425,,CHEBI:64645
Amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
superoxide,CHEBI:18421,CHEBI:18421,CHEBI:18421
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
Amyloid,CHEBI:60425,,CHEBI:64645
Amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
drugs,CHEBI:23888,,CHEBI:75835
drugs,CHEBI:23888,,CHEBI:75835
drugs,CHEBI:23888,,CHEBI:75835
amyloid,CHEBI:60425,,CHEBI:64645
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
drugs,CHEBI:23888,,CHEBI:75835
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
drugs,CHEBI:23888,,CHEBI:75835
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
doxycycline,CHEBI:50845,CHEBI:50845,CHEBI:50845
FA,CHEBI:30751,,CHEBI:83157
formic acid,CHEBI:30751,CHEBI:30751,CHEBI:30751
acidic,CHEBI:37527,,CHEBI:194148
SDS,CHEBI:8984,,CHEBI:8984
sodium dodecyl sulfate,CHEBI:8984,CHEBI:8984,CHEBI:8984
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
Dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
SDS,CHEBI:8984,,CHEBI:8984
FA,CHEBI:30751,,CHEBI:83157
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
SDS,CHEBI:8984,,CHEBI:8984
SDS,CHEBI:8984,,CHEBI:8984
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
FA,CHEBI:30751,,CHEBI:83157
FA,CHEBI:30751,,CHEBI:83157
FA,CHEBI:30751,,CHEBI:83157
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
SDS,CHEBI:8984,,CHEBI:8984
FA,CHEBI:30751,,CHEBI:83157
Amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
superoxide,CHEBI:18421,CHEBI:18421,CHEBI:18421
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
Dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
superoxide,CHEBI:18421,CHEBI:18421,CHEBI:18421
Amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
Amyloid,CHEBI:60425,,CHEBI:64645
Amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
amyloid,CHEBI:60425,,CHEBI:64645
dox,CHEBI:50845,,CHEBI:184307
SDS,CHEBI:8984,,CHEBI:8984
FA,CHEBI:30751,,CHEBI:83157
FA,CHEBI:30751,,CHEBI:83157
SDS,CHEBI:8984,,CHEBI:8984
amyloid,CHEBI:60425,,CHEBI:64645
SDS,CHEBI:8984,,CHEBI:8984
FA,CHEBI:30751,,CHEBI:83157
SDS,CHEBI:8984,,CHEBI:8984
FA,CHEBI:30751,,CHEBI:83157
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
dox,CHEBI:50845,,CHEBI:184307
pioglitazone,CHEBI:8228,CHEBI:8228,CHEBI:8228
vitamin D,CHEBI:27300,CHEBI:27300,CHEBI:27300
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
acid,CHEBI:37527,CHEBI:37527,CHEBI:37527
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
estrogen,CHEBI:50114,CHEBI:50114,CHEBI:50114
estrogen,CHEBI:50114,CHEBI:50114,CHEBI:50114
electron,CHEBI:10545,CHEBI:10545,CHEBI:10545
pioglitazone,CHEBI:8228,CHEBI:8228,CHEBI:8228
puromycin,CHEBI:17939,CHEBI:17939,CHEBI:17939
fluorochrome,CHEBI:51217,CHEBI:51217,CHEBI:51217
fluorochrome,CHEBI:51217,CHEBI:51217,CHEBI:51217
estrogen,CHEBI:50114,CHEBI:50114,CHEBI:50114
inhibitors,CHEBI:35222,,CHEBI:62434
hematoxylin,CHEBI:51686,,CHEBI:51686
calcein,CHEBI:51903,CHEBI:51903,CHEBI:51903
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
MMA,CHEBI:34840,,CHEBI:17826
mixture,CHEBI:60004,CHEBI:60004,CHEBI:60004
MMA,CHEBI:34840,,CHEBI:17826
glycolmethacrylate,CHEBI:34288,,
GMA,CHEBI:34288,,CHEBI:34580
MMA,CHEBI:34840,,CHEBI:17826
MMA,CHEBI:34840,,CHEBI:17826
GMA,CHEBI:34288,,CHEBI:34580
Mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
anesthetic,CHEBI:38867,,CHEBI:38867
17β estradiol,CHEBI:16469,,CHEBI:90690
ammonium hydroxide,CHEBI:18219,CHEBI:18219,CHEBI:18219
electron,CHEBI:10545,CHEBI:10545,CHEBI:10545
Electron,CHEBI:10545,CHEBI:10545,CHEBI:133884
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
puromycin,CHEBI:17939,CHEBI:17939,CHEBI:17939
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
acid,CHEBI:37527,CHEBI:37527,CHEBI:37527
hematoxylin,CHEBI:51686,,CHEBI:51686
hematoxylin,CHEBI:51686,,CHEBI:51686
immunogenic,CHEBI:60816,,CHEBI:60816
anesthetic,CHEBI:38867,,CHEBI:38867
silver nitrate,CHEBI:32130,,CHEBI:32130
pioglitazone,CHEBI:8228,CHEBI:8228,CHEBI:8228
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
ethidium bromide,CHEBI:4883,CHEBI:4883,CHEBI:4883
puromycin,CHEBI:17939,CHEBI:17939,CHEBI:17939
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
ethidium bromide,CHEBI:4883,CHEBI:4883,CHEBI:4883
fluorochrome,CHEBI:51217,CHEBI:51217,CHEBI:51217
Mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
Ca2+,CHEBI:29108,,CHEBI:224236
Ca2+,CHEBI:29108,,CHEBI:224236
Ca2+,CHEBI:29108,,CHEBI:224236
Ca2+,CHEBI:29108,,CHEBI:224236
Ca2+,CHEBI:29108,,CHEBI:224236
inhibitors of calpains,CHEBI:82824,,CHEBI:82823
inhibitor of calpain,CHEBI:82824,,CHEBI:82823
calpain inhibitor,CHEBI:82824,CHEBI:82824,CHEBI:82824
thiol,CHEBI:29917,CHEBI:29256,CHEBI:29256
drug,CHEBI:23888,CHEBI:23888,CHEBI:23888
DIG,CHEBI:42098,,CHEBI:63496
G418,CHEBI:42768,,CHEBI:172916
drug,CHEBI:23888,CHEBI:23888,CHEBI:23888
inhibitors,CHEBI:35222,,CHEBI:62434
Ca2+,CHEBI:29108,,CHEBI:224236
G418,CHEBI:42768,,CHEBI:172916
gelatin,CHEBI:5291,CHEBI:5291,CHEBI:5291
CO2,CHEBI:16526,,CHEBI:141770
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
sodium pyruvate,CHEBI:50144,CHEBI:50144,CHEBI:50144
2-mercaptoethanol,CHEBI:41218,,CHEBI:41218
penicillin,CHEBI:17334,CHEBI:17334,CHEBI:17334
streptomycin,CHEBI:17076,CHEBI:17076,CHEBI:17076
amphotericin,CHEBI:2682,,CHEBI:2682
Gelatin,CHEBI:5291,CHEBI:5291,CHEBI:79088
reagents,CHEBI:33893,,CHEBI:67126
gelatin,CHEBI:5291,CHEBI:5291,CHEBI:5291
G418,CHEBI:42768,,CHEBI:172916
ganciclovir,CHEBI:465284,CHEBI:465284,CHEBI:465284
Drug,CHEBI:23888,,CHEBI:75835
gelatin,CHEBI:5291,CHEBI:5291,CHEBI:5291
digoxigenin,CHEBI:42098,CHEBI:42098,CHEBI:42098
DIG,CHEBI:42098,,CHEBI:63496
DIG,CHEBI:42098,,CHEBI:63496
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
HCl,CHEBI:17883,,CHEBI:74758
Triton X-100,CHEBI:9750,,
apolipoprotein,CHEBI:39015,CHEBI:39015,CHEBI:39015
apolipoprotein,CHEBI:39015,CHEBI:39015,CHEBI:39015
sex hormone,CHEBI:50112,CHEBI:50112,CHEBI:50112
Chow,CHEBI:33290,,
cholesterol,CHEBI:16113,CHEBI:16113,CHEBI:16113
N2,CHEBI:17997,,CHEBI:181550
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
Cy3,CHEBI:37987,,CHEBI:37990
Cy5,CHEBI:37989,,CHEBI:38039
fluorochrome,CHEBI:51217,CHEBI:51217,CHEBI:51217
Cy3,CHEBI:37987,,CHEBI:37990
Cy5,CHEBI:37989,,CHEBI:38039
phenol,CHEBI:15882,CHEBI:15882,CHEBI:15882
chloroform,CHEBI:35255,CHEBI:35255,CHEBI:35255
apolipoprotein,CHEBI:39015,CHEBI:39015,CHEBI:39015
reagents,CHEBI:33893,,CHEBI:67126
molecule,CHEBI:36357,CHEBI:25367,CHEBI:25367
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
molecule,CHEBI:36357,CHEBI:25367,CHEBI:25367
molecules,CHEBI:36357,,CHEBI:76741
molecules,CHEBI:36357,,CHEBI:76741
signalling molecules,CHEBI:62488,,CHEBI:62488
Water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
molecules,CHEBI:36357,,CHEBI:76741
molecule,CHEBI:36357,CHEBI:25367,CHEBI:25367
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
mix,CHEBI:60004,,CHEBI:90855
32P,CHEBI:37972,,
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
HCl,CHEBI:17883,,CHEBI:74758
NaCl,CHEBI:26710,,CHEBI:132103
NP-40,CHEBI:63016,,CHEBI:228608
cocktail,CHEBI:60004,,
SDS,CHEBI:8984,,CHEBI:8984
PVDF,CHEBI:53250,,
Water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
formalin,CHEBI:16842,,CHEBI:16842
hematoxylin,CHEBI:51686,,CHEBI:51686
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
molecules,CHEBI:36357,,CHEBI:76741
retinoic acid,CHEBI:26536,CHEBI:26536,CHEBI:26536
retinoic acid,CHEBI:26536,CHEBI:26536,CHEBI:26536
retinoic acid,CHEBI:26536,CHEBI:26536,CHEBI:26536
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
hygromycin,CHEBI:24753,CHEBI:24753,CHEBI:24753
toxin,CHEBI:27026,CHEBI:27026,CHEBI:27026
ethidium bromide,CHEBI:4883,CHEBI:4883,CHEBI:4883
G418,CHEBI:42768,,CHEBI:172916
retinoic acid,CHEBI:26536,CHEBI:26536,CHEBI:26536
hematoxylin,CHEBI:51686,,CHEBI:51686
Cy3,CHEBI:37987,,CHEBI:37990
Cy5,CHEBI:37989,,CHEBI:38039
toxin,CHEBI:27026,CHEBI:27026,CHEBI:27026
G418,CHEBI:42768,,CHEBI:172916
hygromycin B,CHEBI:16976,CHEBI:16976,CHEBI:16976
G418,CHEBI:42768,,CHEBI:172916
hygromycin B,CHEBI:16976,CHEBI:16976,CHEBI:16976
Solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
nylon,CHEBI:25614,,CHEBI:25614
nitrilotriacetic acid,CHEBI:44557,CHEBI:44557,CHEBI:44557
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
urea,CHEBI:16199,CHEBI:16199,CHEBI:16199
urea,CHEBI:16199,CHEBI:16199,CHEBI:16199
sodium dodecyl sulfate,CHEBI:8984,CHEBI:8984,CHEBI:8984
SDS,CHEBI:8984,,CHEBI:8984
nitrocellulose,CHEBI:53325,CHEBI:53325,CHEBI:53325
Tamoxifen,CHEBI:41774,CHEBI:41774,CHEBI:41774
Depo-provera,CHEBI:6716,,CHEBI:6716
Penicillin,CHEBI:17334,CHEBI:17334,CHEBI:35625
Streptomysin,CHEBI:17076,,
2-mercaptoethanol,CHEBI:41218,,CHEBI:41218
Cy3,CHEBI:37987,,CHEBI:37990
Cy5,CHEBI:37989,,CHEBI:38039
estrogen,CHEBI:50114,CHEBI:50114,CHEBI:50114
estrogen,CHEBI:50114,CHEBI:50114,CHEBI:50114
chow,CHEBI:33290,,
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
acetic acid,CHEBI:15366,CHEBI:15366,CHEBI:15366
adjuvant,CHEBI:60809,CHEBI:60809,CHEBI:60809
acetic acid,CHEBI:15366,CHEBI:15366,CHEBI:15366
adjuvant,CHEBI:60809,CHEBI:60809,CHEBI:60809
KCl,CHEBI:32588,,CHEBI:32588
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
HCl,CHEBI:17883,,CHEBI:74758
(NH4)2SO4,CHEBI:62946,,CHEBI:62946
MgCl2,CHEBI:6636,,CHEBI:6636
Triton X-100,CHEBI:9750,,
proteoglycan,CHEBI:37396,CHEBI:37396,CHEBI:37396
molecule,CHEBI:36357,CHEBI:25367,CHEBI:25367
photon,CHEBI:30212,AFO:I_30212,AFO:I_30212
11-cis-retinal,CHEBI:16066,CHEBI:16066,CHEBI:16066
chromophore,CHEBI:23240,CHEBI:23240,CHEBI:23240
molecules,CHEBI:36357,,CHEBI:76741
pigments,CHEBI:26130,,CHEBI:26130
diacylglycerol,CHEBI:18035,,CHEBI:64919
polymers,CHEBI:33839,,CHEBI:131699
polymeric,CHEBI:33839,,CHEBI:131699
pigment,CHEBI:26130,,CHEBI:26130
Water,CHEBI:15377,CHEBI:15377,CHEBI:15377
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
effector,CHEBI:35224,CHEBI:35224,CHEBI:35224
effector,CHEBI:35224,CHEBI:35224,CHEBI:35224
molecule,CHEBI:36357,CHEBI:25367,CHEBI:25367
polymeric,CHEBI:33839,,CHEBI:131699
polymeric,CHEBI:33839,,CHEBI:131699
molecules,CHEBI:36357,,CHEBI:76741
polymer,CHEBI:33839,CHEBI:60027,CHEBI:60027
polymer,CHEBI:33839,CHEBI:60027,CHEBI:60027
polymer,CHEBI:33839,CHEBI:60027,CHEBI:60027
polymer,CHEBI:33839,CHEBI:60027,CHEBI:60027
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
trichostatin A,CHEBI:46024,CHEBI:46024,CHEBI:46024
molecule,CHEBI:36357,CHEBI:25367,CHEBI:25367
penicillin,CHEBI:17334,CHEBI:17334,CHEBI:17334
streptomycin,CHEBI:17076,CHEBI:17076,CHEBI:17076
calcium phosphate,CHEBI:77635,CHEBI:77635,CHEBI:77635
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
sodium bicarbonate,CHEBI:32139,,CHEBI:32139
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
formaldehyde,CHEBI:16842,CHEBI:16842,CHEBI:16842
nylon,CHEBI:25614,,CHEBI:25614
saline,CHEBI:24866,,CHEBI:48046
sodium dodecyl sulfate,CHEBI:8984,CHEBI:8984,CHEBI:8984
SDS,CHEBI:8984,,CHEBI:8984
X-gal,CHEBI:75055,,CHEBI:148937
X-gal,CHEBI:75055,,CHEBI:148937
X-gal,CHEBI:75055,,CHEBI:148937
calcium phosphate,CHEBI:77635,CHEBI:77635,CHEBI:77635
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
HCl,CHEBI:17883,,CHEBI:74758
MgCl2,CHEBI:6636,,CHEBI:6636
NaCl,CHEBI:26710,,CHEBI:132103
phenylmethylsulfonyl fluoride,CHEBI:8102,,CHEBI:8102
Nonidet P-40,CHEBI:78708,,
glycerol,CHEBI:17754,CHEBI:17754,CHEBI:17754
cocktail,CHEBI:60004,,
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
HCl,CHEBI:17883,,CHEBI:74758
NaCl,CHEBI:26710,,CHEBI:132103
MgCl2,CHEBI:6636,,CHEBI:6636
SDS,CHEBI:8984,,CHEBI:8984
SDS,CHEBI:8984,,CHEBI:8984
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
DTT,CHEBI:18320,,CHEBI:37568
glycerol,CHEBI:17754,CHEBI:17754,CHEBI:17754
pyronine Y,CHEBI:8682,,CHEBI:8682
sodium dodecyl sulfate,CHEBI:8984,CHEBI:8984,CHEBI:8984
SDS,CHEBI:8984,,CHEBI:8984
nitrocellulose,CHEBI:53325,CHEBI:53325,CHEBI:53325
Triton X-100,CHEBI:9750,,
Cy3,CHEBI:37987,,CHEBI:37990
effector,CHEBI:35224,CHEBI:35224,CHEBI:35224
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
thyroid hormone,CHEBI:60311,CHEBI:60311,CHEBI:60311
keto acid,CHEBI:25754,,CHEBI:63674
keto acid,CHEBI:25754,,CHEBI:63674
keto acid,CHEBI:25754,,CHEBI:63674
keto acid,CHEBI:25754,,CHEBI:63674
branched-chain amino acids,CHEBI:22918,,CHEBI:63471
keto acid,CHEBI:25754,,CHEBI:63674
branched-chain amino acids,CHEBI:22918,,CHEBI:63471
keto acid,CHEBI:25754,,CHEBI:63674
keto acids,CHEBI:25754,,CHEBI:63674
branched-chain amino acids,CHEBI:22918,,CHEBI:63471
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
dihydrolipoyl,CHEBI:50488,,CHEBI:80222
dihydrolipoyl,CHEBI:50488,,CHEBI:80222
