entity_text,gold_id,bio_pref,bio_all
sodium deoxycholate,CHEBI:9177,CHEBI:9177,CHEBI:9177
forskolin,CHEBI:42471,CHEBI:42471,CHEBI:42471
biotin,CHEBI:15956,CHEBI:15956,CHEBI:15956;CHEBI:57586
Tris,CHEBI:9754,CHEBI:9754,CHEBI:82282;CHEBI:9754
formalin,CHEBI:16842,,CHEBI:16842
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
sodium citrate,CHEBI:53258,CHEBI:53258,CHEBI:32142;CHEBI:53258
AlexaFluor 488,CHEBI:52661,,CHEBI:140911;CHEBI:17995;CHEBI:24061;CHEBI:28221;CHEBI:64260;CHEBI:82578
AlexaFluor 594,CHEBI:51248,,CHEBI:140911;CHEBI:17995;CHEBI:24061;CHEBI:28221;CHEBI:64260;CHEBI:82578
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
forskolin,CHEBI:42471,CHEBI:42471,CHEBI:42471
methanol,CHEBI:17790,CHEBI:17790,CHEBI:17790
Triton X-100,CHEBI:9750,CHEBI:9750,CHEBI:9750
AlexaFluor 488,CHEBI:52661,,CHEBI:140911;CHEBI:17995;CHEBI:24061;CHEBI:28221;CHEBI:64260;CHEBI:82578
Na+,CHEBI:29101,,CHEBI:29101
K+,CHEBI:29103,,
Cy3,CHEBI:37987,,CHEBI:37987
AlexaFluor 594,CHEBI:51248,,CHEBI:140911;CHEBI:17995;CHEBI:24061;CHEBI:28221;CHEBI:64260;CHEBI:82578
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
dDAVP,CHEBI:4450,,CHEBI:4450
1-deamino-8-D-arginine vasopressin,CHEBI:4450,,CHEBI:4450
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
dDAVP,CHEBI:4450,,CHEBI:4450
Hematoxylin,CHEBI:51686,,CHEBI:51686
Hematoxylin,CHEBI:51686,,CHEBI:51686
mannose,CHEBI:37684,CHEBI:37684,CHEBI:37684
m.,CHEBI:37684,,
dDAVP,CHEBI:4450,,CHEBI:4450
dDAVP,CHEBI:4450,,CHEBI:4450
forskolin,CHEBI:42471,CHEBI:42471,CHEBI:42471
Na+,CHEBI:29101,,CHEBI:29101
K+,CHEBI:29103,,
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
forskolin,CHEBI:42471,CHEBI:42471,CHEBI:42471
forskolin,CHEBI:42471,CHEBI:42471,CHEBI:42471
dDAVP,CHEBI:4450,,CHEBI:4450
dDAVP,CHEBI:4450,,CHEBI:4450
forskolin,CHEBI:42471,CHEBI:42471,CHEBI:42471
forskolin,CHEBI:42471,CHEBI:42471,CHEBI:42471
reagents,CHEBI:33893,,CHEBI:33893
Medium-Chain Acyl-CoA,CHEBI:61907,CHEBI:17984,CHEBI:16867;CHEBI:17984;CHEBI:73491
Medium-chain acyl-CoA,CHEBI:61907,CHEBI:17984,CHEBI:16867;CHEBI:17984;CHEBI:73491
fatty acid,CHEBI:35366,CHEBI:35366,CHEBI:35366
fatty acid,CHEBI:35366,CHEBI:35366,CHEBI:35366
fatty acid,CHEBI:35366,CHEBI:35366,CHEBI:35366
Medium-chain acyl-CoA,CHEBI:61907,CHEBI:17984,CHEBI:16867;CHEBI:17984;CHEBI:73491
fatty acid,CHEBI:35366,CHEBI:35366,CHEBI:35366
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
fatty acids,CHEBI:35366,,CHEBI:35366
Fatty acid,CHEBI:35366,CHEBI:35366,CHEBI:35366
acyl-CoA,CHEBI:17984,CHEBI:17984,CHEBI:17984
Medium-chain acyl-CoA,CHEBI:61907,CHEBI:17984,CHEBI:16867;CHEBI:17984;CHEBI:73491
medium-chain length fatty acid,CHEBI:59554,,
thioesters,CHEBI:51277,,CHEBI:51277
fatty acid,CHEBI:35366,CHEBI:35366,CHEBI:35366
message,CHEBI:33695,CHEBI:39010,CHEBI:138438;CHEBI:39005;CHEBI:39010;CHEBI:84123
message,CHEBI:33695,CHEBI:39010,CHEBI:138438;CHEBI:39005;CHEBI:39010;CHEBI:84123
short-chain acyl-CoA,CHEBI:61905,CHEBI:17984,CHEBI:157903;CHEBI:17984
electron,CHEBI:10545,CHEBI:10545,CHEBI:10545
flavoprotein,CHEBI:5086,CHEBI:5086,CHEBI:5086
octanoyl-CoA,CHEBI:15533,CHEBI:15533,CHEBI:15533;CHEBI:57386
palmitoyl-CoA,CHEBI:15525,CHEBI:15525,CHEBI:15525
octanoyl-CoA,CHEBI:15533,CHEBI:15533,CHEBI:15533;CHEBI:57386
palmitoyl-CoA,CHEBI:15525,CHEBI:15525,CHEBI:15525
octanoyl-CoA,CHEBI:15533,CHEBI:15533,CHEBI:15533;CHEBI:57386
palmitoyl-CoA,CHEBI:15525,CHEBI:15525,CHEBI:15525
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
fatty acid,CHEBI:35366,CHEBI:35366,CHEBI:35366
Organic Acid,CHEBI:64709,CHEBI:64709,CHEBI:64709
Acylcarnitine,CHEBI:17387,,CHEBI:15414
organic acid,CHEBI:64709,CHEBI:64709,CHEBI:64709
organic acid,CHEBI:64709,CHEBI:64709,CHEBI:64709
adipic acids,CHEBI:30832,CHEBI:30832,CHEBI:30832;CHEBI:37527
suberic acids,CHEBI:9300,CHEBI:9300,CHEBI:37527;CHEBI:9300
sebacic acids,CHEBI:41865,CHEBI:41865,CHEBI:37527;CHEBI:41865
hexanoylglycine,CHEBI:64390,,CHEBI:64390
organic acids,CHEBI:64709,,CHEBI:64709
Adipic acid,CHEBI:30832,CHEBI:30832,CHEBI:30832
β-hydroxybutyric,CHEBI:20067,,CHEBI:17895;CHEBI:18186;CHEBI:43176;CHEBI:46858
acetoacetic,CHEBI:15344,,CHEBI:124991;CHEBI:27750;CHEBI:53454
carnitine,CHEBI:17126,CHEBI:17126,CHEBI:16347;CHEBI:17126;CHEBI:3424;CHEBI:39547
decenoylcarnitine,CHEBI:86063,,CHEBI:86063
acylcarnitine,CHEBI:17387,,CHEBI:15414
acylcarnitine,CHEBI:17387,,CHEBI:15414
acylcarnitine,CHEBI:17387,,CHEBI:15414
acylcarnitine,CHEBI:17387,,CHEBI:15414
acylcarnitines,CHEBI:17387,,CHEBI:15414
acylcarnitine,CHEBI:17387,,CHEBI:15414
acylcarnitine,CHEBI:17387,,CHEBI:15414
Acylcarnitine,CHEBI:17387,,CHEBI:15414
acylcarnitine,CHEBI:17387,,CHEBI:15414
acylcarnitine,CHEBI:17387,,CHEBI:15414
acylcarnitines,CHEBI:17387,,CHEBI:15414
acylcarnitine,CHEBI:17387,,CHEBI:15414
pigment,CHEBI:26130,,
metabolites,CHEBI:25212,,CHEBI:25212
hexanoylglycine,CHEBI:64390,,CHEBI:64390
Acylcarnitine,CHEBI:17387,,CHEBI:15414
very long-chain acyl-CoA,CHEBI:61910,,CHEBI:61910
acyl,CHEBI:22221,,CHEBI:88046
acyl,CHEBI:22221,,CHEBI:88046
CoA,CHEBI:15346,,CHEBI:15346;CHEBI:57287
CoA,CHEBI:15346,,CHEBI:15346;CHEBI:57287
palmitoyl-CoA,CHEBI:15525,CHEBI:15525,CHEBI:15525
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
acyl-CoA,CHEBI:17984,CHEBI:17984,CHEBI:17984
long chain fat,CHEBI:15904,,
acyl-CoA,CHEBI:17984,CHEBI:17984,CHEBI:17984
fatty acids,CHEBI:35366,,CHEBI:35366
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
G418,CHEBI:42768,,CHEBI:195256;CHEBI:42768
guanidinium,CHEBI:30087,CHEBI:30087,CHEBI:30087
thiocyanate,CHEBI:18022,CHEBI:18022,CHEBI:18022
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
formaldehyde,CHEBI:16842,CHEBI:16842,CHEBI:16842
nitrocellulose,CHEBI:53325,CHEBI:53325,CHEBI:53325
32P,CHEBI:37972,,
formamide,CHEBI:16397,CHEBI:16397,CHEBI:16397
dextran sulfate,CHEBI:34674,CHEBI:34674,CHEBI:34674
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
SDS,CHEBI:8984,,CHEBI:8984
SDS,CHEBI:8984,,CHEBI:8984
SDS,CHEBI:8984,,CHEBI:8984
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
formaldehyde,CHEBI:16842,CHEBI:16842,CHEBI:16842
ethidium bromide,CHEBI:4883,CHEBI:4883,CHEBI:4883
Nonidet P-40,CHEBI:78708,CHEBI:78708,CHEBI:78708
sodium deoxycholate,CHEBI:9177,CHEBI:9177,CHEBI:9177
SDS,CHEBI:8984,,CHEBI:8984
glycerol,CHEBI:17754,CHEBI:17754,CHEBI:17754
phenylmethylsulfonylfluoride,CHEBI:8102,CHEBI:17051,CHEBI:17051;CHEBI:22744;CHEBI:29228;CHEBI:29825
sodium orthovanadate,CHEBI:35607,,CHEBI:35607
SDS,CHEBI:8984,,CHEBI:8984
nitrocellulose,CHEBI:53325,CHEBI:53325,CHEBI:53325
Tween-20,CHEBI:53424,,
octanoyl-CoA,CHEBI:15533,CHEBI:15533,CHEBI:15533;CHEBI:57386
palmitoyl-CoA,CHEBI:15525,CHEBI:15525,CHEBI:15525
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
fatty acid,CHEBI:35366,CHEBI:35366,CHEBI:35366
organic acid,CHEBI:64709,CHEBI:64709,CHEBI:64709
carnitine,CHEBI:17126,CHEBI:17126,CHEBI:16347;CHEBI:17126;CHEBI:3424;CHEBI:39547
Glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
fatty acids,CHEBI:35366,,CHEBI:35366
reagents,CHEBI:33893,,CHEBI:33893
organic acid,CHEBI:64709,CHEBI:64709,CHEBI:64709
tetracosane,CHEBI:32936,CHEBI:32936,CHEBI:32936
Acylcarnitine,CHEBI:17387,,CHEBI:15414
formalin,CHEBI:16842,,CHEBI:16842
hematoxylin,CHEBI:51686,,CHEBI:51686
electron,CHEBI:10545,CHEBI:10545,CHEBI:10545
flavoprotein,CHEBI:5086,CHEBI:5086,CHEBI:5086
medium-chain acyl-CoA,CHEBI:61907,CHEBI:17984,CHEBI:16867;CHEBI:17984;CHEBI:73491
short-chain acyl-CoA,CHEBI:61905,CHEBI:17984,CHEBI:157903;CHEBI:17984
very long-chain acyl-CoA,CHEBI:61910,,CHEBI:61910
reagents,CHEBI:33893,,CHEBI:33893
Medium-chain acyl-CoA,CHEBI:61907,CHEBI:17984,CHEBI:16867;CHEBI:17984;CHEBI:73491
AMPA,CHEBI:34018,,CHEBI:28812
α-amino-3-hydroxy-5-methyl-4-isoxazolepropionate,CHEBI:34018,CHEBI:17272;CHEBI:29309;CHEBI:35595,CHEBI:17272;CHEBI:29309;CHEBI:32875;CHEBI:35595;CHEBI:43176;CHEBI:46882;CHEBI:49037
Ca2+,CHEBI:29108,,CHEBI:29108
Ca2+,CHEBI:29108,,CHEBI:29108
gamma-aminobutyric acid,CHEBI:16865,CHEBI:16865,CHEBI:16865
gamma-aminobutyric acid,CHEBI:16865,CHEBI:16865,CHEBI:16865
Ca2+,CHEBI:29108,,CHEBI:29108
α-amino-3-hydroxy-5-methyl-4-isoxazolepropionate,CHEBI:34018,CHEBI:17272;CHEBI:29309;CHEBI:35595,CHEBI:17272;CHEBI:29309;CHEBI:32875;CHEBI:35595;CHEBI:43176;CHEBI:46882;CHEBI:49037
α-amino-3-hydroxy-5-methyl-4-isoxazolepropionate,CHEBI:34018,CHEBI:17272;CHEBI:29309;CHEBI:35595,CHEBI:17272;CHEBI:29309;CHEBI:32875;CHEBI:35595;CHEBI:43176;CHEBI:46882;CHEBI:49037
AMPA,CHEBI:34018,,CHEBI:28812
ion,CHEBI:24870,CHEBI:24870,CHEBI:24870
Ca2+,CHEBI:29108,,CHEBI:29108
AMPA,CHEBI:34018,,CHEBI:28812
Ca2+,CHEBI:29108,,CHEBI:29108
AMPA,CHEBI:34018,,CHEBI:28812
Ca2+,CHEBI:29108,,CHEBI:29108
AMPA,CHEBI:34018,,CHEBI:28812
Ca2+,CHEBI:29108,,CHEBI:29108
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
Ca2+,CHEBI:29108,,CHEBI:29108
Ca2+,CHEBI:29108,,CHEBI:29108
AMPA,CHEBI:34018,,CHEBI:28812
AMPA,CHEBI:34018,,CHEBI:28812
Ca2+,CHEBI:29108,,CHEBI:29108
AMPA,CHEBI:34018,,CHEBI:28812
Ca2+,CHEBI:29108,,CHEBI:29108
AMPA,CHEBI:34018,,CHEBI:28812
mixtures,CHEBI:60004,CHEBI:60004,CHEBI:60004
mixtures,CHEBI:60004,CHEBI:60004,CHEBI:60004
cineol,CHEBI:23243,,
eugenol,CHEBI:4917,CHEBI:4917,CHEBI:4917
pelargonic acid,CHEBI:29019,,CHEBI:29019
valeric acid,CHEBI:17418,CHEBI:17418,CHEBI:17418
mixtures,CHEBI:60004,CHEBI:60004,CHEBI:60004
mixture,CHEBI:60004,CHEBI:60004,CHEBI:60004
Pel,CHEBI:29019,,
Val,CHEBI:17418,,CHEBI:16414;CHEBI:30015
Ca2+,CHEBI:29108,,CHEBI:29108
Ca2+,CHEBI:29108,,CHEBI:29108
Ca2+,CHEBI:29108,,CHEBI:29108
AMPA,CHEBI:34018,,CHEBI:28812
pelargonic acid,CHEBI:29019,,CHEBI:29019
valeric acid,CHEBI:17418,CHEBI:17418,CHEBI:17418
Ca2+,CHEBI:29108,,CHEBI:29108
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902;CHEBI:77932
Ca2+,CHEBI:29108,,CHEBI:29108
AMPA,CHEBI:34018,,CHEBI:28812
Ca2+,CHEBI:29108,,CHEBI:29108
Ca2+,CHEBI:29108,,CHEBI:29108
mixtures,CHEBI:60004,CHEBI:60004,CHEBI:60004
mixtures,CHEBI:60004,CHEBI:60004,CHEBI:60004
Ca2+,CHEBI:29108,,CHEBI:29108
AMPA,CHEBI:34018,,CHEBI:28812
Ca2+,CHEBI:29108,,CHEBI:29108
AMPA,CHEBI:34018,,CHEBI:28812
AMPA,CHEBI:34018,,CHEBI:28812
AMPA,CHEBI:34018,,CHEBI:28812
Ca2+,CHEBI:29108,,CHEBI:29108
Co2+,CHEBI:48828,,CHEBI:48828
Co2+,CHEBI:48828,,CHEBI:48828
Ca2+,CHEBI:29108,,CHEBI:29108
Ca2+,CHEBI:29108,,CHEBI:29108
Ca2+,CHEBI:29108,,CHEBI:29108
Ca2+,CHEBI:29108,,CHEBI:29108
AMPA,CHEBI:34018,,CHEBI:28812
Ca2+,CHEBI:29108,,CHEBI:29108
Ca2+,CHEBI:29108,,CHEBI:29108
AMPA,CHEBI:34018,,CHEBI:28812
Ca2+,CHEBI:29108,,CHEBI:29108
Ca2+,CHEBI:29108,,CHEBI:29108
tet,CHEBI:27902,,
FITC,CHEBI:37926,,CHEBI:37926
X-gal,CHEBI:75055,,CHEBI:75055
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
pelargonic acid,CHEBI:29019,,CHEBI:29019
valeric acid,CHEBI:17418,CHEBI:17418,CHEBI:17418
mixtures,CHEBI:60004,CHEBI:60004,CHEBI:60004
cineol,CHEBI:23243,,
eugenol,CHEBI:4917,CHEBI:4917,CHEBI:4917
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
mixtures,CHEBI:60004,CHEBI:60004,CHEBI:60004
eugenol,CHEBI:4917,CHEBI:4917,CHEBI:4917
cineol,CHEBI:23243,,
eugenol,CHEBI:4917,CHEBI:4917,CHEBI:4917
cineol,CHEBI:23243,,
pelargonic acid,CHEBI:29019,,CHEBI:29019
valeric acid,CHEBI:17418,CHEBI:17418,CHEBI:17418
pelargonic acid,CHEBI:29019,,CHEBI:29019
valeric acid,CHEBI:17418,CHEBI:17418,CHEBI:17418
X-gal,CHEBI:75055,,CHEBI:75055
X-gal,CHEBI:75055,,CHEBI:75055
mixtures,CHEBI:60004,CHEBI:60004,CHEBI:60004
propidium iodide,CHEBI:51240,CHEBI:51240,CHEBI:51240
AMPA,CHEBI:34018,,CHEBI:28812
α-amino-3-hydroxy-5-methyl-4-isoxazolepropionate,CHEBI:34018,CHEBI:17272;CHEBI:29309;CHEBI:35595,CHEBI:17272;CHEBI:29309;CHEBI:32875;CHEBI:35595;CHEBI:43176;CHEBI:46882;CHEBI:49037
α-amino-3-hydroxy-5-methyl-4-isoxazolepropionate,CHEBI:34018,CHEBI:17272;CHEBI:29309;CHEBI:35595,CHEBI:17272;CHEBI:29309;CHEBI:32875;CHEBI:35595;CHEBI:43176;CHEBI:46882;CHEBI:49037
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
Cin,CHEBI:23243,,
Eu,CHEBI:4917,,
Cin,CHEBI:23243,,
Eu,CHEBI:4917,,
Pel,CHEBI:29019,,
Val,CHEBI:17418,,CHEBI:16414;CHEBI:30015
mixture,CHEBI:60004,CHEBI:60004,CHEBI:60004
Pel,CHEBI:29019,,
Val,CHEBI:17418,,CHEBI:16414;CHEBI:30015
Cin,CHEBI:23243,,
cineol,CHEBI:23243,,
Eu,CHEBI:4917,,
eugenol,CHEBI:4917,CHEBI:4917,CHEBI:4917
Pel,CHEBI:29019,,
pelargonic acid,CHEBI:29019,,CHEBI:29019
Val,CHEBI:17418,,CHEBI:16414;CHEBI:30015
valeric acid,CHEBI:17418,CHEBI:17418,CHEBI:17418
X-gal,CHEBI:75055,,CHEBI:75055
mixture,CHEBI:60004,CHEBI:60004,CHEBI:60004
mixture,CHEBI:60004,CHEBI:60004,CHEBI:60004
X-gal,CHEBI:75055,,CHEBI:75055
mixture,CHEBI:60004,CHEBI:60004,CHEBI:60004
AMPA,CHEBI:34018,,CHEBI:28812
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
Zn2+,CHEBI:29105,,CHEBI:27363;CHEBI:29105
Cu2+,CHEBI:29036,,CHEBI:29036
Cd2+,CHEBI:48775,,CHEBI:48775
ions,CHEBI:24870,,CHEBI:24870
ion,CHEBI:24870,CHEBI:24870,CHEBI:24870
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
G418,CHEBI:42768,,CHEBI:195256;CHEBI:42768
polyinosinic acid,CHEBI:76777,,CHEBI:76777
pI,CHEBI:76777,,
pI,CHEBI:76777,,
pI,CHEBI:76777,,
CdSO4,CHEBI:50292,,CHEBI:50292
CdSO4,CHEBI:50292,,CHEBI:50292
H2O,CHEBI:15377,,CHEBI:15377
H2O,CHEBI:15377,,CHEBI:15377
pI,CHEBI:76777,,
reagents,CHEBI:33893,,CHEBI:33893
hypoxanthin,CHEBI:17368,,CHEBI:17368;CHEBI:17712;CHEBI:18095;CHEBI:233845;CHEBI:53076
32P,CHEBI:37972,,
Reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
32P,CHEBI:37972,,
penicillin,CHEBI:17334,CHEBI:17334,CHEBI:17334
streptomycin,CHEBI:17076,CHEBI:17076,CHEBI:17076;CHEBI:58007
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
calcium phosphate,CHEBI:77635,CHEBI:77635,CHEBI:77635;CHEBI:9679
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
G418,CHEBI:42768,,CHEBI:195256;CHEBI:42768
"l-buthionine-[S,R]-sulfoximine",CHEBI:28714,CHEBI:24783;CHEBI:52295,CHEBI:24783;CHEBI:29922;CHEBI:52295
BSO,CHEBI:28714,,
drug,CHEBI:23888,CHEBI:23888,CHEBI:23888
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
CdCl2,CHEBI:35456,,CHEBI:35456
MTT,CHEBI:53233,,CHEBI:53233
"3-[4,5-dimethylthiazol-2-yl]-2,5-diphenyl tetrazolium bromid",CHEBI:53233,,CHEBI:22927;CHEBI:233845;CHEBI:27385;CHEBI:29224;CHEBI:30106;CHEBI:30396;CHEBI:42266;CHEBI:46557
pI,CHEBI:76777,,
pI,CHEBI:76777,,
pI,CHEBI:76777,,
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
pI,CHEBI:76777,,
pI,CHEBI:76777,,
compounds,CHEBI:36357,,CHEBI:17905;CHEBI:32900;CHEBI:7772
ion,CHEBI:24870,CHEBI:24870,CHEBI:24870
ion,CHEBI:24870,CHEBI:24870,CHEBI:24870
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
oxidized glutathione,CHEBI:17858,,CHEBI:17858
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
gamma-glutamylcysteine,CHEBI:24195,CHEBI:24195,CHEBI:17515;CHEBI:24195
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
BSO,CHEBI:28714,,
inhibitor of glutamate-cysteine ligase,CHEBI:75599,CHEBI:15356;CHEBI:35222,CHEBI:14321;CHEBI:15356;CHEBI:156047;CHEBI:16015;CHEBI:17561;CHEBI:18237;CHEBI:29987;CHEBI:31015;CHEBI:32448;CHEBI:35222
tetrazolium,CHEBI:78021,,CHEBI:27385;CHEBI:30106;CHEBI:46557
salt,CHEBI:24866,CHEBI:24866,CHEBI:24866;CHEBI:26710
MTT,CHEBI:53233,,CHEBI:53233
BSO,CHEBI:28714,,
BSO,CHEBI:28714,,
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
pI,CHEBI:76777,,
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
hydrogen peroxide,CHEBI:16240,CHEBI:16240,CHEBI:16240
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
androgens,CHEBI:50113,,CHEBI:50113
compounds,CHEBI:36357,,CHEBI:17905;CHEBI:32900;CHEBI:7772
ion,CHEBI:24870,CHEBI:24870,CHEBI:24870
ion,CHEBI:24870,CHEBI:24870,CHEBI:24870
ion,CHEBI:24870,CHEBI:24870,CHEBI:24870
reactive oxygen species,CHEBI:26523,CHEBI:26523,CHEBI:26523
reduced glutathione,CHEBI:16856,,CHEBI:16856
lipid,CHEBI:18059,CHEBI:18059,CHEBI:18059
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
Glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
free radicals,CHEBI:26519,,CHEBI:26519
reactive oxygen species,CHEBI:26523,CHEBI:26523,CHEBI:26523
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
reduced glutathione,CHEBI:16856,,CHEBI:16856
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
pI,CHEBI:76777,,
pI,CHEBI:76777,,
32P,CHEBI:37972,,
32P,CHEBI:37972,,
pI,CHEBI:76777,,
CdSO4,CHEBI:50292,,CHEBI:50292
32P,CHEBI:37972,,
32P,CHEBI:37972,,
pI,CHEBI:76777,,
32P,CHEBI:37972,,
32P,CHEBI:37972,,
32P,CHEBI:37972,,
pI,CHEBI:76777,,
CdSO4,CHEBI:50292,,CHEBI:50292
pI,CHEBI:76777,,
32P,CHEBI:37972,,
32P,CHEBI:37972,,
32P,CHEBI:37972,,
32P,CHEBI:37972,,
pI,CHEBI:76777,,
CdSO4,CHEBI:50292,,CHEBI:50292
pI,CHEBI:76777,,
32P,CHEBI:37972,,
32P,CHEBI:37972,,
32P,CHEBI:37972,,
pI,CHEBI:76777,,
CdSO4,CHEBI:50292,,CHEBI:50292
pI,CHEBI:76777,,
32P,CHEBI:37972,,
32P,CHEBI:37972,,
32P,CHEBI:37972,,
reduced glutathione,CHEBI:16856,,CHEBI:16856
MTT,CHEBI:53233,,CHEBI:53233
BSO,CHEBI:28714,,
CdCl2,CHEBI:35456,,CHEBI:35456
pI,CHEBI:76777,,
CdSO4,CHEBI:50292,,CHEBI:50292
CdSO4,CHEBI:50292,,CHEBI:50292
reactive oxygen species,CHEBI:26523,CHEBI:26523,CHEBI:26523
xenobiotics,CHEBI:35703,,CHEBI:35703
Reactive oxygen species,CHEBI:26523,CHEBI:26523,CHEBI:26523
lipids,CHEBI:18059,,CHEBI:18059
carcinogens,CHEBI:50903,,CHEBI:50903
reagents,CHEBI:33893,,CHEBI:33893
reagents,CHEBI:33893,,CHEBI:33893
reagents,CHEBI:33893,,CHEBI:33893
inhibitors,CHEBI:35222,,CHEBI:35222
reagents,CHEBI:33893,,CHEBI:33893
molecules,CHEBI:36357,,CHEBI:25367
molecules,CHEBI:36357,,CHEBI:25367
inhibitors,CHEBI:35222,,CHEBI:35222
reagents,CHEBI:33893,,CHEBI:33893
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
molecules,CHEBI:36357,,CHEBI:25367
carcinogens,CHEBI:50903,,CHEBI:50903
oxidants,CHEBI:63248,,CHEBI:63248
inhibitors,CHEBI:35222,,CHEBI:35222
reagents,CHEBI:33893,,CHEBI:33893
reagents,CHEBI:33893,,CHEBI:33893
molecules,CHEBI:36357,,CHEBI:25367
molecules,CHEBI:36357,,CHEBI:25367
molecules,CHEBI:36357,,CHEBI:25367
amyloid,CHEBI:60425,,
amyloid,CHEBI:60425,,
inhibitors,CHEBI:35222,,CHEBI:35222
doxycycline,CHEBI:50845,CHEBI:50845,CHEBI:50845;CHEBI:60648
amyloid,CHEBI:60425,,
doxycycline,CHEBI:50845,CHEBI:50845,CHEBI:50845;CHEBI:60648
amyloid,CHEBI:60425,,
amyloid,CHEBI:60425,,
